Row ID,Pokemon ID,Name,Variation,Variation Sort,Family,Special,National,GO,GO Regional,Has Shiny,Region,Region Sort,Box,Slot,Row,Column,Obtained,Icon URL,Icon
326,grovyle,Grovyle,,,Treecko,Starter,0253,TRUE,FALSE,TRUE,Hoenn,3,11,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0253.png,
327,sceptile,Sceptile,,,Treecko,Starter,0254,TRUE,FALSE,TRUE,Hoenn,3,11,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0254.png,
328,torchic-male,Torchic,Male,1,Torchic,Starter,0255,TRUE,FALSE,TRUE,Hoenn,3,11,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0255.png,
329,torchic-female,Torchic,Female,2,Torchic,Starter,0255,TRUE,FALSE,TRUE,Hoenn,3,11,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0255-f.png,
330,combusken-male,Combusken,Male,1,Torchic,Starter,0256,TRUE,FALSE,TRUE,Hoenn,3,11,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0256.png,
331,combusken-female,Combusken,Female,2,Torchic,Starter,0256,TRUE,FALSE,TRUE,Hoenn,3,12,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0256-f.png,
332,blaziken-male,Blaziken,Male,1,Torchic,Starter,0257,TRUE,FALSE,TRUE,Hoenn,3,12,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0257.png,
333,blaziken-female,Blaziken,Female,2,Torchic,Starter,0257,TRUE,FALSE,TRUE,Hoenn,3,12,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0257-f.png,
334,mudkip,Mudkip,,,Mudkip,Starter,0258,TRUE,FALSE,TRUE,Hoenn,3,12,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0258.png,
335,marshtomp,Marshtomp,,,Mudkip,Starter,0259,TRUE,FALSE,TRUE,Hoenn,3,12,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0259.png,
336,swampert,Swampert,,,Mudkip,Starter,0260,TRUE,FALSE,TRUE,Hoenn,3,12,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0260.png,
337,poochyena,Poochyena,,,Poochyena,,0261,TRUE,FALSE,TRUE,Hoenn,3,12,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0261.png,
338,mightyena,Mightyena,,,Poochyena,,0262,TRUE,FALSE,TRUE,Hoenn,3,12,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0262.png,
339,zigzagoon,Zigzagoon,,1,Zigzagoon,,0263,TRUE,FALSE,TRUE,Hoenn,3,12,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0263.png,
340,linoone,Linoone,,1,Zigzagoon,,0264,TRUE,FALSE,TRUE,Hoenn,3,12,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0264.png,
341,wurmple,Wurmple,,,Wurmple,,0265,TRUE,FALSE,TRUE,Hoenn,3,12,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0265.png,
342,silcoon,Silcoon,,,Wurmple,,0266,TRUE,FALSE,TRUE,Hoenn,3,12,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0266.png,
343,beautifly-male,Beautifly,Male,1,Wurmple,,0267,TRUE,FALSE,TRUE,Hoenn,3,12,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0267.png,
344,beautifly-female,Beautifly,Female,2,Wurmple,,0267,TRUE,FALSE,TRUE,Hoenn,3,12,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0267-f.png,
345,cascoon,Cascoon,,,Wurmple,,0268,TRUE,FALSE,TRUE,Hoenn,3,12,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0268.png,
346,dustox-male,Dustox,Male,1,Wurmple,,0269,TRUE,FALSE,TRUE,Hoenn,3,12,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0269.png,
347,dustox-female,Dustox,Female,2,Wurmple,,0269,TRUE,FALSE,TRUE,Hoenn,3,12,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0269-f.png,
348,lotad,Lotad,,,Lotad,,0270,TRUE,FALSE,TRUE,Hoenn,3,12,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0270.png,
349,lombre,Lombre,,,Lotad,,0271,TRUE,FALSE,TRUE,Hoenn,3,12,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0271.png,
350,ludicolo-male,Ludicolo,Male,1,Lotad,,0272,TRUE,FALSE,TRUE,Hoenn,3,12,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0272.png,
351,ludicolo-female,Ludicolo,Female,2,Lotad,,0272,TRUE,FALSE,TRUE,Hoenn,3,12,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0272-f.png,
352,seedot,Seedot,,,Seedot,,0273,TRUE,FALSE,TRUE,Hoenn,3,12,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0273.png,
353,nuzleaf-male,Nuzleaf,Male,1,Seedot,,0274,TRUE,FALSE,TRUE,Hoenn,3,12,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0274.png,
354,nuzleaf-female,Nuzleaf,Female,2,Seedot,,0274,TRUE,FALSE,TRUE,Hoenn,3,12,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0274-f.png,
355,shiftry-male,Shiftry,Male,1,Seedot,,0275,TRUE,FALSE,TRUE,Hoenn,3,12,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0275.png,
356,shiftry-female,Shiftry,Female,2,Seedot,,0275,TRUE,FALSE,TRUE,Hoenn,3,12,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0275-f.png,
357,taillow,Taillow,,,Taillow,,0276,TRUE,FALSE,TRUE,Hoenn,3,12,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0276.png,
358,swellow,Swellow,,,Taillow,,0277,TRUE,FALSE,TRUE,Hoenn,3,12,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0277.png,
359,wingull,Wingull,,,Wingull,,0278,TRUE,FALSE,TRUE,Hoenn,3,12,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0278.png,
360,pelipper,Pelipper,,,Wingull,,0279,TRUE,FALSE,TRUE,Hoenn,3,12,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0279.png,
361,ralts,Ralts,,,Ralts,,0280,TRUE,FALSE,TRUE,Hoenn,3,13,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0280.png,
362,kirlia,Kirlia,,,Ralts,,0281,TRUE,FALSE,TRUE,Hoenn,3,13,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0281.png,
363,gardevoir,Gardevoir,,,Ralts,,0282,TRUE,FALSE,TRUE,Hoenn,3,13,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0282.png,
364,surskit,Surskit,,,Surskit,,0283,TRUE,FALSE,TRUE,Hoenn,3,13,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0283.png,
365,masquerain,Masquerain,,,Surskit,,0284,TRUE,FALSE,TRUE,Hoenn,3,13,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0284.png,
366,shroomish,Shroomish,,,Shroomish,,0285,TRUE,FALSE,TRUE,Hoenn,3,13,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0285.png,
367,breloom,Breloom,,,Shroomish,,0286,TRUE,FALSE,TRUE,Hoenn,3,13,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0286.png,
368,slakoth,Slakoth,,,Slakoth,,0287,TRUE,FALSE,TRUE,Hoenn,3,13,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0287.png,
369,vigoroth,Vigoroth,,,Slakoth,,0288,TRUE,FALSE,TRUE,Hoenn,3,13,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0288.png,
370,slaking,Slaking,,,Slakoth,,0289,TRUE,FALSE,TRUE,Hoenn,3,13,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0289.png,
371,nincada,Nincada,,,Nincada,,0290,TRUE,FALSE,TRUE,Hoenn,3,13,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0290.png,
372,ninjask,Ninjask,,,Nincada,,0291,TRUE,FALSE,TRUE,Hoenn,3,13,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0291.png,
373,shedinja,Shedinja,,,Nincada,,0292,TRUE,FALSE,TRUE,Hoenn,3,13,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0292.png,
374,whismur,Whismur,,,Whismur,,0293,TRUE,FALSE,TRUE,Hoenn,3,13,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0293.png,
375,loudred,Loudred,,,Whismur,,0294,TRUE,FALSE,TRUE,Hoenn,3,13,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0294.png,
376,exploud,Exploud,,,Whismur,,0295,TRUE,FALSE,TRUE,Hoenn,3,13,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0295.png,
377,makuhita,Makuhita,,,Makuhita,,0296,TRUE,FALSE,TRUE,Hoenn,3,13,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0296.png,
378,hariyama,Hariyama,,,Makuhita,,0297,TRUE,FALSE,TRUE,Hoenn,3,13,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0297.png,
379,azurill,Azurill,,,Azurill,Baby,0298,TRUE,FALSE,TRUE,Hoenn,3,13,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0298.png,
380,nosepass,Nosepass,,,Nosepass,,0299,TRUE,FALSE,TRUE,Hoenn,3,13,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0299.png,
381,skitty,Skitty,,,Skitty,,0300,TRUE,FALSE,TRUE,Hoenn,3,13,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0300.png,
382,delcatty,Delcatty,,,Skitty,,0301,TRUE,FALSE,TRUE,Hoenn,3,13,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0301.png,
383,sableye,Sableye,,,Sableye,,0302,TRUE,FALSE,TRUE,Hoenn,3,13,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0302.png,
384,mawile,Mawile,,,Mawile,,0303,TRUE,FALSE,TRUE,Hoenn,3,13,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0303.png,
385,aron,Aron,,,Aron,,0304,TRUE,FALSE,TRUE,Hoenn,3,13,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0304.png,
386,lairon,Lairon,,,Aron,,0305,TRUE,FALSE,TRUE,Hoenn,3,13,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0305.png,
387,aggron,Aggron,,,Aron,,0306,TRUE,FALSE,TRUE,Hoenn,3,13,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0306.png,
388,meditite-male,Meditite,Male,1,Meditite,,0307,TRUE,FALSE,TRUE,Hoenn,3,13,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0307.png,
389,meditite-female,Meditite,Female,2,Meditite,,0307,TRUE,FALSE,TRUE,Hoenn,3,13,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0307-f.png,
390,medicham-male,Medicham,Male,1,Meditite,,0308,TRUE,FALSE,TRUE,Hoenn,3,13,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0308.png,
391,medicham-female,Medicham,Female,2,Meditite,,0308,TRUE,FALSE,TRUE,Hoenn,3,14,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0308-f.png,
392,electrike,Electrike,,,Electrike,,0309,TRUE,FALSE,TRUE,Hoenn,3,14,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0309.png,
393,manectric,Manectric,,,Electrike,,0310,TRUE,FALSE,TRUE,Hoenn,3,14,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0310.png,
394,plusle,Plusle,,,Plusle,,0311,TRUE,FALSE,TRUE,Hoenn,3,14,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0311.png,
395,minun,Minun,,,Minun,,0312,TRUE,FALSE,TRUE,Hoenn,3,14,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0312.png,
396,volbeat,Volbeat,,,Volbeat,,0313,TRUE,TRUE,TRUE,Hoenn,3,14,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0313.png,
397,illumise,Illumise,,,Illumise,,0314,TRUE,TRUE,TRUE,Hoenn,3,14,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0314.png,
398,roselia-male,Roselia,Male,1,Budew,,0315,TRUE,FALSE,TRUE,Hoenn,3,14,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0315.png,
399,roselia-female,Roselia,Female,2,Budew,,0315,TRUE,FALSE,TRUE,Hoenn,3,14,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0315-f.png,
400,gulpin-male,Gulpin,Male,1,Gulpin,,0316,TRUE,FALSE,TRUE,Hoenn,3,14,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0316.png,
401,gulpin-female,Gulpin,Female,2,Gulpin,,0316,TRUE,FALSE,TRUE,Hoenn,3,14,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0316-f.png,
402,swalot-male,Swalot,Male,1,Gulpin,,0317,TRUE,FALSE,TRUE,Hoenn,3,14,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0317.png,
403,swalot-female,Swalot,Female,2,Gulpin,,0317,TRUE,FALSE,TRUE,Hoenn,3,14,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0317-f.png,
404,carvanha,Carvanha,,,Carvanha,,0318,TRUE,FALSE,TRUE,Hoenn,3,14,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0318.png,
405,sharpedo,Sharpedo,,,Carvanha,,0319,TRUE,FALSE,TRUE,Hoenn,3,14,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0319.png,
406,wailmer,Wailmer,,,Wailmer,,0320,TRUE,FALSE,TRUE,Hoenn,3,14,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0320.png,
407,wailord,Wailord,,,Wailmer,,0321,TRUE,FALSE,TRUE,Hoenn,3,14,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0321.png,
408,numel-male,Numel,Male,1,Numel,,0322,TRUE,FALSE,TRUE,Hoenn,3,14,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0322.png,
409,numel-female,Numel,Female,2,Numel,,0322,TRUE,FALSE,TRUE,Hoenn,3,14,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0322-f.png,
410,camerupt-male,Camerupt,Male,1,Numel,,0323,TRUE,FALSE,TRUE,Hoenn,3,14,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0323.png,
411,camerupt-female,Camerupt,Female,2,Numel,,0323,TRUE,FALSE,TRUE,Hoenn,3,14,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0323-f.png,
412,torkoal,Torkoal,,,Torkoal,,0324,TRUE,TRUE,TRUE,Hoenn,3,14,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0324.png,
413,spoink,Spoink,,,Spoink,,0325,TRUE,FALSE,TRUE,Hoenn,3,14,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0325.png,
414,grumpig,Grumpig,,,Spoink,,0326,TRUE,FALSE,TRUE,Hoenn,3,14,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0326.png,
415,spinda,Spinda,,,Spinda,,0327,TRUE,FALSE,TRUE,Hoenn,3,14,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0327.png,
416,trapinch,Trapinch,,,Trapinch,,0328,TRUE,FALSE,TRUE,Hoenn,3,14,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0328.png,
417,vibrava,Vibrava,,,Trapinch,,0329,TRUE,FALSE,TRUE,Hoenn,3,14,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0329.png,
418,flygon,Flygon,,,Trapinch,,0330,TRUE,FALSE,TRUE,Hoenn,3,14,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0330.png,
419,cacnea,Cacnea,,,Cacnea,,0331,TRUE,FALSE,TRUE,Hoenn,3,14,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0331.png,
420,cacturne-male,Cacturne,Male,1,Cacnea,,0332,TRUE,FALSE,TRUE,Hoenn,3,14,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0332.png,
421,cacturne-female,Cacturne,Female,2,Cacnea,,0332,TRUE,FALSE,TRUE,Hoenn,3,15,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0332-f.png,
422,swablu,Swablu,,,Swablu,,0333,TRUE,FALSE,TRUE,Hoenn,3,15,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0333.png,
423,altaria,Altaria,,,Swablu,,0334,TRUE,FALSE,TRUE,Hoenn,3,15,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0334.png,
424,zangoose,Zangoose,,,Zangoose,,0335,TRUE,TRUE,TRUE,Hoenn,3,15,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0335.png,
425,seviper,Seviper,,,Seviper,,0336,TRUE,TRUE,TRUE,Hoenn,3,15,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0336.png,
426,lunatone,Lunatone,,,Lunatone,,0337,TRUE,TRUE,TRUE,Hoenn,3,15,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0337.png,
427,solrock,Solrock,,,Solrock,,0338,TRUE,TRUE,TRUE,Hoenn,3,15,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0338.png,
428,barboach,Barboach,,,Barboach,,0339,TRUE,FALSE,TRUE,Hoenn,3,15,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0339.png,
429,whiscash,Whiscash,,,Barboach,,0340,TRUE,FALSE,TRUE,Hoenn,3,15,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0340.png,
430,corphish,Corphish,,,Corphish,,0341,TRUE,FALSE,TRUE,Hoenn,3,15,10,2,4,TRUE,https://pokejungle.net/sprites/shiny/0341.png,
431,crawdaunt,Crawdaunt,,,Corphish,,0342,TRUE,FALSE,TRUE,Hoenn,3,15,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0342.png,
432,baltoy,Baltoy,,,Baltoy,,0343,TRUE,FALSE,TRUE,Hoenn,3,15,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0343.png,
433,claydol,Claydol,,,Baltoy,,0344,TRUE,FALSE,TRUE,Hoenn,3,15,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0344.png,
434,lileep,Lileep,,,Lileep,,0345,TRUE,FALSE,TRUE,Hoenn,3,15,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0345.png,
435,cradily,Cradily,,,Lileep,,0346,TRUE,FALSE,TRUE,Hoenn,3,15,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0346.png,
436,anorith,Anorith,,,Anorith,,0347,TRUE,FALSE,TRUE,Hoenn,3,15,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0347.png,
437,armaldo,Armaldo,,,Anorith,,0348,TRUE,FALSE,TRUE,Hoenn,3,15,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0348.png,
438,feebas,Feebas,,,Feebas,,0349,TRUE,FALSE,TRUE,Hoenn,3,15,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0349.png,
439,milotic-male,Milotic,Male,1,Feebas,,0350,TRUE,FALSE,TRUE,Hoenn,3,15,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0350.png,
440,milotic-female,Milotic,Female,2,Feebas,,0350,TRUE,FALSE,TRUE,Hoenn,3,15,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0350-f.png,
441,castform,Castform,,1,Castform,,0351,TRUE,FALSE,TRUE,Hoenn,3,15,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0351.png,
442,kecleon,Kecleon,,,Kecleon,,0352,TRUE,FALSE,TRUE,Hoenn,3,15,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0352.png,
443,shuppet,Shuppet,,,Shuppet,,0353,TRUE,FALSE,TRUE,Hoenn,3,15,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0353.png,
444,banette,Banette,,,Shuppet,,0354,TRUE,FALSE,TRUE,Hoenn,3,15,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0354.png,
445,duskull,Duskull,,,Duskull,,0355,TRUE,FALSE,TRUE,Hoenn,3,15,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0355.png,
446,dusclops,Dusclops,,,Duskull,,0356,TRUE,FALSE,TRUE,Hoenn,3,15,26,5,2,TRUE,https://pokejungle.net/sprites/shiny/0356.png,
447,tropius,Tropius,,,Tropius,,0357,TRUE,TRUE,TRUE,Hoenn,3,15,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0357.png,
448,chimecho,Chimecho,,,Chingling,,0358,TRUE,FALSE,TRUE,Hoenn,3,15,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0358.png,
449,absol,Absol,,,Absol,,0359,TRUE,FALSE,TRUE,Hoenn,3,15,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0359.png,
450,wynaut,Wynaut,,,Wynaut,Baby,0360,TRUE,FALSE,TRUE,Hoenn,3,15,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0360.png,
451,snorunt,Snorunt,,,Snorunt,,0361,TRUE,FALSE,TRUE,Hoenn,3,16,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0361.png,
452,glalie,Glalie,,,Snorunt,,0362,TRUE,FALSE,TRUE,Hoenn,3,16,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0362.png,
453,spheal,Spheal,,,Spheal,,0363,TRUE,FALSE,TRUE,Hoenn,3,16,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0363.png,
454,sealeo,Sealeo,,,Spheal,,0364,TRUE,FALSE,TRUE,Hoenn,3,16,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0364.png,
455,walrein,Walrein,,,Spheal,,0365,TRUE,FALSE,TRUE,Hoenn,3,16,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0365.png,
456,clamperl,Clamperl,,,Clamperl,,0366,TRUE,FALSE,TRUE,Hoenn,3,16,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0366.png,
457,huntail,Huntail,,,Clamperl,,0367,TRUE,FALSE,TRUE,Hoenn,3,16,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0367.png,
458,gorebyss,Gorebyss,,,Clamperl,,0368,TRUE,FALSE,TRUE,Hoenn,3,16,8,2,2,TRUE,https://pokejungle.net/sprites/shiny/0368.png,
459,relicanth-male,Relicanth,Male,1,Relicanth,,0369,TRUE,TRUE,TRUE,Hoenn,3,16,9,2,3,TRUE,https://pokejungle.net/sprites/shiny/0369.png,
460,relicanth-female,Relicanth,Female,2,Relicanth,,0369,TRUE,TRUE,TRUE,Hoenn,3,16,10,2,4,FALSE,https://pokejungle.net/sprites/shiny/0369-f.png,
461,luvdisc,Luvdisc,,,Luvdisc,,0370,TRUE,FALSE,TRUE,Hoenn,3,16,11,2,5,TRUE,https://pokejungle.net/sprites/shiny/0370.png,
462,bagon,Bagon,,,Bagon,,0371,TRUE,FALSE,TRUE,Hoenn,3,16,12,2,6,TRUE,https://pokejungle.net/sprites/shiny/0371.png,
463,shelgon,Shelgon,,,Bagon,,0372,TRUE,FALSE,TRUE,Hoenn,3,16,13,3,1,TRUE,https://pokejungle.net/sprites/shiny/0372.png,
464,salamence,Salamence,,,Bagon,,0373,TRUE,FALSE,TRUE,Hoenn,3,16,14,3,2,TRUE,https://pokejungle.net/sprites/shiny/0373.png,
465,beldum,Beldum,,,Beldum,,0374,TRUE,FALSE,TRUE,Hoenn,3,16,15,3,3,TRUE,https://pokejungle.net/sprites/shiny/0374.png,
466,metang,Metang,,,Beldum,,0375,TRUE,FALSE,TRUE,Hoenn,3,16,16,3,4,TRUE,https://pokejungle.net/sprites/shiny/0375.png,
467,metagross,Metagross,,,Beldum,,0376,TRUE,FALSE,TRUE,Hoenn,3,16,17,3,5,TRUE,https://pokejungle.net/sprites/shiny/0376.png,
468,regirock,Regirock,,,Regirock,Legendary,0377,TRUE,FALSE,TRUE,Hoenn,3,16,18,3,6,TRUE,https://pokejungle.net/sprites/shiny/0377.png,
469,regice,Regice,,,Regice,Legendary,0378,TRUE,FALSE,TRUE,Hoenn,3,16,19,4,1,TRUE,https://pokejungle.net/sprites/shiny/0378.png,
470,registeel,Registeel,,,Registeel,Legendary,0379,TRUE,FALSE,TRUE,Hoenn,3,16,20,4,2,TRUE,https://pokejungle.net/sprites/shiny/0379.png,
471,latias,Latias,,,Latias,Legendary,0380,TRUE,FALSE,TRUE,Hoenn,3,16,21,4,3,TRUE,https://pokejungle.net/sprites/shiny/0380.png,
472,latios,Latios,,,Latios,Legendary,0381,TRUE,FALSE,TRUE,Hoenn,3,16,22,4,4,TRUE,https://pokejungle.net/sprites/shiny/0381.png,
473,kyogre,Kyogre,,,Kyogre,Legendary,0382,TRUE,FALSE,TRUE,Hoenn,3,16,23,4,5,TRUE,https://pokejungle.net/sprites/shiny/0382.png,
474,groudon,Groudon,,,Groudon,Legendary,0383,TRUE,FALSE,TRUE,Hoenn,3,16,24,4,6,TRUE,https://pokejungle.net/sprites/shiny/0383.png,
475,rayquaza,Rayquaza,,,Rayquaza,Legendary,0384,TRUE,FALSE,TRUE,Hoenn,3,16,25,5,1,TRUE,https://pokejungle.net/sprites/shiny/0384.png,
476,jirachi,Jirachi,,,Jirachi,Mythical,0385,TRUE,FALSE,TRUE,Hoenn,3,16,26,5,2,GO,https://pokejungle.net/sprites/shiny/0385.png,
477,deoxys,Deoxys,,1,Deoxys,Mythical,0386,TRUE,FALSE,TRUE,Hoenn,3,16,27,5,3,TRUE,https://pokejungle.net/sprites/shiny/0386.png,
478,deoxys-attack,Deoxys,Attack,2,Deoxys,Mythical,0386,TRUE,FALSE,TRUE,Hoenn,3,16,28,5,4,TRUE,https://pokejungle.net/sprites/shiny/0386-1.png,
479,deoxys-defense,Deoxys,Defense,3,Deoxys,Mythical,0386,TRUE,FALSE,TRUE,Hoenn,3,16,29,5,5,TRUE,https://pokejungle.net/sprites/shiny/0386-2.png,
480,deoxys-speed,Deoxys,Speed,4,Deoxys,Mythical,0386,TRUE,FALSE,TRUE,Hoenn,3,16,30,5,6,TRUE,https://pokejungle.net/sprites/shiny/0386-3.png,
481,turtwig,Turtwig,,,Turtwig,Starter,0387,TRUE,FALSE,TRUE,Sinnoh,4,17,1,1,1,TRUE,https://pokejungle.net/sprites/shiny/0387.png,
482,grotle,Grotle,,,Turtwig,Starter,0388,TRUE,FALSE,TRUE,Sinnoh,4,17,2,1,2,TRUE,https://pokejungle.net/sprites/shiny/0388.png,
483,torterra,Torterra,,,Turtwig,Starter,0389,TRUE,FALSE,TRUE,Sinnoh,4,17,3,1,3,TRUE,https://pokejungle.net/sprites/shiny/0389.png,
484,chimchar,Chimchar,,,Chimchar,Starter,0390,TRUE,FALSE,TRUE,Sinnoh,4,17,4,1,4,TRUE,https://pokejungle.net/sprites/shiny/0390.png,
485,monferno,Monferno,,,Chimchar,Starter,0391,TRUE,FALSE,TRUE,Sinnoh,4,17,5,1,5,TRUE,https://pokejungle.net/sprites/shiny/0391.png,
486,infernape,Infernape,,,Chimchar,Starter,0392,TRUE,FALSE,TRUE,Sinnoh,4,17,6,1,6,TRUE,https://pokejungle.net/sprites/shiny/0392.png,
487,piplup,Piplup,,,Piplup,Starter,0393,TRUE,FALSE,TRUE,Sinnoh,4,17,7,2,1,TRUE,https://pokejungle.net/sprites/shiny/0393.png,
